,statis_id,content,source
1466,131459315949_10153754489590950,"Conservative Christians say that they have been pushed to the sidelines of American life, and this election year is no exception.",cbs
2165,131459315949_10153411121325950,Tonight Hillary Clinton addressed concerns about the impact of her email controversy on her presidential campaign.,cbs
2360,131459315949_10153346882755950,"""Heads are spinning!""WATCH: Sarah Palin appears at Iowa rally to endorse Donald J. Trump, ready to ""make America great again"" ",cbs
1169,131459315949_10153838936030950,The Democratic nominee is on a money-raising marathon to pay for her fall fight against Donald Trump.,cbs
1280,131459315949_10153794254635950,These stars align for Donald J. Trump.,cbs
258,131459315949_10154056641215950,"Hillary Clinton wins the state of Washington, CBS News projects. #Election2016",cbs
1139,131459315949_10153856156105950,Donald J. Trump meets with Mexican President Enrique Pena Nieto ahead of a highly anticipated immigration policy speech.,cbs
1439,131459315949_10153757406760950,BREAKING: Hillary Clinton has chosen Virginia Senator Tim Kaine as her running mate ,cbs
66,131459315949_10154071618380950,"Hillary Clinton ""did some bad things,"" Donald J. Trump told 60 Minutes, but said the Clintons are ultimately ""good people.""",cbs
2427,131459315949_10153292327635950,"Chelsea took to Twitter to announce her second child, then her mother, Hillary Clinton, followed right behind, tweeting that she and former President Bill Clinton are excited to welcome their second grandchild.",cbs
1173,131459315949_10153837579360950,A new report shows donors to the Clinton Foundation had special access to Clinton when she was secretary of state.,cbs
206,131459315949_10154058345805950,"""We have to work to heal the divisions of a long campaign,"" Paul Ryan said today in the wake of Donald Trump's Presidential victory.Watch more: cbsnews.com/live",cbs
204,131459315949_10154058369590950,"Paul Ryan: ""I think what Donald Trump just pulled off is an enormous political feat... and he just earned a mandate.""Watch more: ",cbs
2062,131459315949_10153432324835950,"JUST IN: Donald J. Trump is the winner of Kentucky's Republican caucus, CBS News projects.",cbs
1188,131459315949_10153830521760950,“There are right-wing attacks out there against her based on the important work that the Clinton Foundation has done that are simply not true.”,cbs
95,131459315949_10154067938245950,"This state saw a decline of about 41,000 voters in the election compared with 2012, especially in the four districts with the most ""transient, high poverty"" residents.",cbs
869,131459315949_10153959681060950,"""...Having read and seen and heard what Mr. Trump said, albeit ten-plus years ago, I just - I can’t endorse that person. I just can’t do it,"" said Utah Rep. Jason Chaffetz.",cbs
303,131459315949_10154056231110950,"Donald J. Trump wins Wyoming, CBS News projects. #Election2016",cbs
1924,131459315949_10153503319615950,Ivanka Trump already shared a sweet peek at her baby boy on Instagram:,cbs
2606,131459315949_10153148562465950,"Donald Trump rolls out the tax plan he previewed on ""60 Minutes."" Also, President Obama meets with Russia's President Putin at the U.N. All that and all that matters in today's Eye Opener.",cbs
1860,131459315949_10153540576235950,"We investigate Trump's 2009 ""recession-proof"" business opportunity, and look at a few folks with an outside chance of clinching the GOP nod.",cbs
1892,131459315949_10153522853730950,"Donald Trump goes on an apology tour ahead of the Wisconsin primary. Also, Russian President Vladimir Putin is tied to a massive money laundering ring. All that and all that matters in today's Eye Opener. Your world in 90 seconds.",cbs
2608,131459315949_10153147645520950,"Though Spain's government has said a breakaway by Catalonia would be unconstitutional, Catalonia leader Artur Mas claimed victory in a parliamentary election for pro-secession parties pushing for independence from Spain.",cbs
848,131459315949_10153962318140950,"“When I first heard it, first thing I thought of [was], well, isn’t Bill Clinton the same type of man?”",cbs
322,131459315949_10154056090650950,"Donald J. Trump wins the state of Oklahoma, CBS News projects. #Election2016",cbs
2190,131459315949_10153404164020950,"NEW: Bernie Sanders is currently leading Hillary Clinton among Hispanics in the Nevada Democratic caucus, early entrance polls show.",cbs
2085,131459315949_10153428230345950,"While all eyes are on Trump's various feuds, there are a few other crucial elements to watch for.",cbs
1025,131459315949_10153913960335950,LIVE NOW: Hillary Clinton responds to the recent police-related shootings; Donald J. Trump is holding a rally in the crucial swing state of Ohio.,cbs
2258,131459315949_10153384736360950,"Women really feel the Bern in New Hampshire, despite support for Hillary Clinton voiced by notable women's figure Madeleine Albright: ",cbs
664,131459315949_10153997484320950,"Hillary Clinton supporters just clapped back at Donald J. Trump's ""nasty woman"" remark in an unexpected way.",cbs
1530,131459315949_10153744918700950,What do Donald J. Trump and Mike Pence have in common? Here's what the presidential running mates told 60 Minutes.,cbs
2186,131459315949_10153404259340950,"""To everyone who turned out in every corner of Nevada with determination and heart: This is your win. Thank you."" - Hillary Clinton",cbs
117,131459315949_10154064985315950,"In 1985, 60 Minutes interviewed Donald J. Trump for the first time, and Mike Wallace called him the “new billionaire in town.” Now Trump is the new president-elect and he’ll be speaking to 60 Minutes on Sunday. Until then, take a look back at this interview from 30 years ago: ",cbs
1706,131459315949_10153635048700950,"Severe storms bring deadly flooding to the South, and thousands elsewhere are staring down a very soggy Memorial Day. Also, Donald Trump promises answers this week on money he's pledged to give veterans. All that and all that matters in today's Eye Opener. Your world in 90 seconds.",cbs
1689,131459315949_10153641284335950,"Several Hispanic Americans agree with Donald J. Trump's immigration policy, because ""the best way to something is to do it legally.""",cbs
2265,131459315949_10153383855075950,BREAKING: CBS News projects Donald J. Trump wins New Hampshire Republican primary: ,cbs
2180,131459315949_10153404510745950,A large number of South Carolina Republican voters support Donald J. Trump's plan to temporarily ban Muslims from entering the U.S.,cbs
2713,131459315949_10153027922945950,Hillary Clinton to launch first campaign ads in Iowa and New Hampshire ,cbs
1673,131459315949_10153644931620950,"""I'm proud to be Hispanic and I'm 100 percent behind Donald J. Trump,"" says a former police chief in Texas — and he's not alone...",cbs
334,131459315949_10154055972905950,"JUST IN: Donald J. Trump wins the state of Kentucky, CBS News projects. #Election2016",cbs
2157,131459315949_10153414686940950,"After discussing his plan to repeal and replace Obamacare, Marco Rubio went after Donald J. Trump, asking where his replacement plan is.",cbs
2657,131459315949_10153103101810950,WATCH LIVE: Hillary Clinton speaks at campaign event in New Hampshire,cbs
1933,131459315949_10153488859705950,"When Ted Cruz was asked about Donald J. Trump's threat to ""spill the beans"" on his wife, his response sounded familiar... for a reason.",cbs
2054,131459315949_10153434235485950,"Despite what Bernie Sanders claims, Hillary Clinton  says she has been tough on Wall street and wants to help small businesses.",cbs
106,131459315949_10154065923655950,President-elect Donald J. Trump  gives Lesley Stahl  his first extensive post-election interview for this Sunday's 60 Minutes.,cbs
398,131459315949_10154052321340950,This is how a Clinton administration would uphold gun control.,cbs
2297,131459315949_10153373758175950,"Donald Trump accuses Ted Cruz of stealing the Iowa caucuses, but Cruz says Trump is throwing a ""Trumpertantrum."" Also, there are new concerns about the Zika virus spreading in the U.S., as Florida declares a health emergency. All that and all that matters in today's Eye Opener. Your world in 90 seconds.",cbs
1546,131459315949_10153736243080950,"Hillary Clinton led Donald J. Trump by six points in June, but now they're dead even among registered voters nationwide.",cbs
205,131459315949_10154058356425950,WATCH LIVE: Hillary Clinton is expected to make her concession speech. This is her first appearance Donald Trump was elected president. ,cbs
1338,131459315949_10153775477515950,"""I've been nice but after watching that performance last night -- such lies -- I don't have to be so nice anymore,"" Donald J. Trump said referencing Hillary Clinton's DNC speech.",cbs
888,131459315949_10153950587350950,"Mike Pence had a lot to say about what was on Hillary Clinton's private email server, but did he have all of his facts straight?",cbs
2184,131459315949_10153404347635950,"WATCH: Hillary Clinton congratulates Bernie Sanders on a hard-fought race in Nevada, and thanks supporters who ""turned out in every corner of this state"" ",cbs
607,131459315949_10154012079850950,"While reluctant at first to draw too much attention to her gender, Hillary Clinton has now made women's issues a key part of her campaign.",cbs
633,131459315949_10154003594330950,"Trump says ""every woman lied when they came forward to hurt my campaign,"" and that ""all of these liars will be sued after the election is over."" ",cbs
2477,131459315949_10153268778005950,"Today, the White House said Donald Trump's plan to block Muslims from entering the U.S. ""disqualifies him from serving as president."" In response, Twitter started a new party — the #TrumpIsDisqualifiedParty.",cbs
